asm_misc_Virtual,asm_misc_Offset,asm_misc_loc,asm_misc_Import,asm_misc_Imports,asm_misc_var,asm_misc_Forwarder,asm_misc_UINT,asm_misc_LONG,asm_misc_BOOL,asm_misc_WORD,asm_misc_BYTES,asm_misc_large,asm_misc_short,asm_misc_dd,asm_misc_db,asm_misc_dw,asm_misc_XREF,asm_misc_ptr,asm_misc_DATA,asm_misc_FUNCTION,asm_misc_extrn,asm_misc_byte,asm_misc_word,asm_misc_dword,asm_misc_char,asm_misc_DWORD,asm_misc_stdcall,asm_misc_arg,asm_misc_locret,asm_misc_asc,asm_misc_align,asm_misc_WinMain,asm_misc_unk,asm_misc_cookie,asm_misc_off,asm_misc_nullsub,asm_misc_DllEntryPoint,asm_misc_System32,asm_misc_dll,asm_misc_CHUNK,asm_misc_BASS,asm_misc_HMENU,asm_misc_DLL,asm_misc_LPWSTR,asm_misc_void,asm_misc_HRESULT,asm_misc_HDC,asm_misc_LRESULT,asm_misc_HANDLE,asm_misc_HWND,asm_misc_LPSTR,asm_misc_int,asm_misc_HLOCAL,asm_misc_FARPROC,asm_misc_ATOM,asm_misc_HMODULE,asm_misc_WPARAM,asm_misc_HGLOBAL,asm_misc_entry,asm_misc_rva,asm_misc_COLLAPSED,asm_misc_config,asm_misc_exe,asm_misc_Software,asm_misc_CurrentVersion,asm_misc___imp_,asm_misc_INT_PTR,asm_misc_UINT_PTR,asm_misc_---Seperator,asm_misc_PCCTL_CONTEXT,asm_misc___IMPORT_,asm_misc_INTERNET_STATUS_CALLBACK,asm_misc_.rdata:,asm_misc_.data:,asm_misc_.text:,asm_misc_case,asm_misc_installdir,asm_misc_market,asm_misc_microsoft,asm_misc_policies,asm_misc_proc,asm_misc_scrollwindow,asm_misc_search,asm_misc_trap,asm_misc_visualc,asm_misc____security_cookie,asm_misc_assume,asm_misc_callvirtualalloc,asm_misc_exportedentry,asm_misc_hardware,asm_misc_hkey_current_user,asm_misc_hkey_local_machine,asm_misc_sp-analysisfailed,asm_misc_unableto
3,4,2983,24,8,659,8,78,10,154,4,12,1,1657,661,152937,510,2492,220,1171,15,522,205,1020,3966,39,218,322,95,30,0,496,42,22,0,225,1,0,0,40,6,0,5,8,0,42,10,2,1,77,22,35,125,2,2,2,8,1,5,0,534,10,0,0,0,0,5,5,5,1130,0,16,0,532,1,1055,0,0,0,1,0,165,0,0,0,0,0,4,0,0,3,0,0,0,0
3,3,16,0,4,26,0,6,0,13,0,2,0,7,138,2459,0,80,78,40,0,0,1,0,78,1,10,32,0,0,0,31,0,38,0,0,0,0,0,4,0,0,0,0,0,2,0,3,3,8,10,1,5,0,0,2,3,2,3,0,0,2,0,0,0,0,0,1,1,33,0,0,0,0,0,6,0,0,0,1,0,39,0,0,0,0,0,4,0,0,0,0,0,3,0
3,3,810,0,0,29,0,0,0,1,0,12,0,266,435,291930,44,338,105,5,22,0,16,7,36,0,1,1,1,4,0,5,0,2,0,0,2,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,520,0,0,0,0,74,190,0,0,0,1,0,13,0,0,0,0,0,4,0,0,0,0,0,10,0
3,3,45,6,2,12,2,0,0,3,0,4,1,27,41,61,12,73,30,48,1,9,1,20,52,0,3,9,32,2,0,17,0,5,0,17,0,11,0,17,0,0,0,2,0,4,0,0,0,0,0,0,12,0,1,0,6,0,0,4,27,4,0,0,0,0,1,0,0,10,0,4,0,25,0,5,0,0,0,1,0,36,0,0,0,0,0,4,0,4,0,0,0,1,0
3,3,36,12,4,31,4,9,0,16,0,2,0,17,174,1068,56,194,108,100,0,39,1,78,147,0,14,34,26,0,0,77,0,55,0,12,0,0,0,22,0,0,0,4,0,1,0,2,2,10,13,2,7,3,0,0,2,2,1,0,51,2,0,0,0,0,0,2,1,55,0,6,0,49,0,5,0,0,0,1,0,65,3,0,0,0,0,4,0,0,0,0,0,24,0
3,3,859,12,4,569,4,14,6,31,1,247,15,341,641,1940948,124,1183,591,693,247,106,248,343,1021,93,49,119,217,2,5,283,239,187,10,103,3,0,0,23,7,0,1,6,5,138,0,0,1,14,16,18,160,0,1,1,5,0,0,0,118,247,0,0,0,0,1,0,0,184,0,8,0,142,57,113,0,0,0,6,0,123,0,0,11,3,0,4,0,0,0,0,0,0,2
3,3,32,12,4,15,4,13,0,10,1,2,0,14,154,1056,39,200,54,106,0,41,5,78,94,0,15,34,0,0,0,45,0,24,0,12,0,0,0,22,0,0,0,4,0,0,0,4,3,9,13,4,9,4,0,1,2,2,0,0,51,2,0,0,0,0,0,0,0,23,0,6,0,48,0,23,0,0,0,1,0,52,0,0,0,0,0,4,0,0,0,0,0,29,0
3,3,28,12,4,39,4,6,0,13,0,2,0,13,167,1073,39,161,176,102,0,39,1,78,215,1,11,33,0,0,0,67,0,57,0,12,0,0,0,20,0,0,0,4,0,2,0,3,3,8,10,1,5,0,0,2,3,2,3,0,51,2,0,0,0,0,0,1,1,41,0,8,0,50,0,4,0,0,0,1,0,51,0,0,0,0,0,4,0,0,0,0,0,4,0
4,4,195,0,10,194,0,16,9,20,0,3,7,99,41002,26320,4147,139,514,1582,0,102,130,74,379,0,46,99,0,18,0,602,0,3,0,8,0,0,0,10,0,0,0,0,1,17,6,0,0,17,2,17,51,6,2,0,8,0,0,0,0,3,0,0,0,0,0,0,0,1820,0,0,0,0,0,0,0,0,0,1,0,19,0,0,20,0,0,11,0,0,0,0,0,1,0
3,3,3317,15,5,2160,5,8,9,9,0,39,244,1550,1905,7415,116,3137,2096,1335,60,86,579,257,1718,401,9,47,1387,49,0,636,0,853,10,850,6,6,0,32,36,0,0,5,1,696,0,0,0,2,4,0,295,0,1,0,4,0,0,191,537,27,1,0,0,0,106,0,0,999,0,10,0,1021,4,133,82,0,0,1,0,593,0,0,0,0,7,4,0,191,0,0,0,9,0
3,3,143,12,4,26,4,10,0,9,1,2,0,16,175,1098,39,188,108,97,0,39,1,78,146,0,17,38,0,0,0,63,0,53,0,12,0,0,0,20,0,0,0,4,0,3,0,4,3,9,12,4,10,3,0,1,2,2,1,0,51,2,0,0,0,0,0,0,0,69,0,6,0,49,0,29,0,0,0,1,0,50,0,0,0,0,0,4,0,0,0,0,0,16,0
3,3,548,15,5,1576,5,6,7,30,0,14,1,214,2877,4454,78,476,286,166,16,76,75,174,1633,0,29,64,70,0,0,52,19,6,0,24,2,0,0,25,6,0,0,5,0,9,0,7,0,15,0,3,26,1,0,0,3,0,2,0,91,12,0,0,0,0,7,0,0,98,0,10,0,0,91,60,0,0,0,1,0,81,0,0,0,0,0,4,0,0,0,0,0,22,0
4,4,2386,0,3,344,0,14,9,31,1,643,13,969,905,909313,14,1919,878,852,643,94,354,38,931,293,51,116,179,35,103,397,1,231,10,205,4,0,0,8,13,0,1,4,3,250,0,0,1,16,6,12,245,0,1,1,6,0,0,0,0,643,0,0,0,0,1,0,0,624,0,0,0,180,56,932,36,0,0,17,0,152,0,0,11,14,0,4,0,0,0,0,0,0,2
3,3,7400,18,6,10094,6,24,72,24,4,32,252,3249,1138,12282,362,5832,5129,2074,65,104,1211,445,4532,72,48,186,3435,45,45,1112,0,556,0,701,3,18,0,198,54,0,0,11,1,19,13,0,0,22,0,6,454,2,3,0,12,0,2,4,121,14,0,0,1,1,9,4,4,1877,0,12,0,704,121,133,62,0,0,13,0,1222,0,0,4,0,0,4,0,4,10,2,2,6,8
5,5,253,6,2,770,2,2,0,3,0,3,0,0,1176,147382,11,355,172,234,0,9,39,24,1029,4,0,8,50,2,0,17,0,33,0,88,0,0,0,10,0,0,0,2,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,20,3,0,7,0,0,0,0,0,27,0,4,0,0,42,0,0,0,0,1,0,16,0,0,0,0,0,7,0,1,0,0,0,0,0
3,3,515,9,3,181,3,15,6,19,0,207,12,204,542,2340293,82,832,423,530,207,71,173,213,853,86,37,84,141,2,4,230,94,169,10,105,1,0,0,18,7,0,1,5,4,117,0,0,1,12,2,10,144,0,1,1,4,0,0,0,80,207,0,0,0,0,2,0,0,141,0,6,0,111,54,101,0,0,0,6,0,116,0,0,11,3,0,4,0,0,0,0,0,0,2
3,3,34,0,4,46,0,6,0,14,0,2,0,15,146,2499,1,128,122,60,0,0,1,0,120,0,11,32,0,0,0,47,0,83,0,0,0,0,0,4,0,0,0,0,0,2,0,3,3,9,10,1,5,2,0,0,3,2,1,0,0,2,0,0,0,0,0,1,1,53,0,0,0,0,0,12,0,0,0,1,0,57,0,0,0,0,0,4,0,0,0,0,0,10,0
4,4,569,15,5,265,5,24,8,38,1,207,15,227,117037,9797,137,984,519,644,207,124,233,363,1010,87,55,135,135,2,4,279,195,197,10,110,1,0,0,28,7,0,5,7,8,131,0,0,2,25,19,16,149,0,1,2,6,1,2,0,138,207,0,0,0,0,1,1,1,157,0,10,0,164,54,117,0,0,0,6,0,124,0,0,11,3,0,6,0,0,0,0,0,0,2
3,3,34,0,4,30,0,4,0,15,0,3,0,15,142,2503,1,128,111,52,1,0,3,0,108,0,12,38,0,0,0,45,0,66,0,3,1,0,0,4,0,0,0,0,3,2,5,4,3,11,10,0,18,2,0,0,3,2,1,0,0,3,0,0,0,0,0,0,0,46,0,0,0,0,0,10,0,0,0,1,0,59,0,0,0,0,0,4,0,0,0,0,0,12,0
3,3,40,12,4,49,4,9,0,17,0,2,0,19,64,2869,39,262,143,129,0,41,4,78,180,0,13,39,0,0,0,73,0,76,0,12,0,0,0,24,0,0,0,4,0,1,5,4,2,10,13,2,18,3,0,0,2,2,1,0,51,2,0,0,0,0,0,2,1,91,0,6,0,48,0,54,0,0,0,1,0,81,4,0,0,0,0,5,0,0,0,0,0,63,0
3,3,82,4,2,0,2,6,0,21,0,3,0,20,154,6503,30,137,6,96,0,60,0,0,213,0,18,45,0,2,0,73,0,34,0,0,0,163,0,4,0,0,0,6,2,2,0,14,0,5,0,6,30,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,18,0,2,0,4,0,5,0,0,0,1,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0
3,3,29,12,4,13,4,9,0,16,0,2,0,14,176,1068,55,150,64,86,0,39,1,78,102,0,14,34,26,0,0,62,0,25,0,12,0,0,0,22,0,0,0,4,0,1,0,2,2,11,13,0,7,4,0,0,2,2,0,0,51,2,0,0,0,0,0,2,1,35,0,6,0,50,0,8,0,0,0,1,0,39,3,0,0,0,0,4,0,0,0,0,0,23,0
3,3,33,12,4,35,4,7,0,13,0,2,0,15,170,1085,42,162,194,101,0,39,1,78,232,0,14,38,0,0,0,65,0,60,0,12,0,0,0,20,0,0,0,4,0,2,5,6,3,10,9,1,18,0,0,1,3,2,3,0,51,2,0,0,0,0,0,0,0,43,0,8,0,50,0,8,0,0,0,1,0,57,0,0,0,0,0,4,0,0,0,0,0,7,0
3,3,682,9,3,513,3,26,12,60,1,245,18,269,776,3212529,177,1159,363,776,245,165,88,411,687,79,83,178,170,2,79,346,159,162,10,160,3,0,0,16,7,0,3,5,5,118,0,3,2,36,31,17,166,3,1,1,8,1,1,0,174,245,0,0,0,0,1,3,2,139,0,6,0,312,57,58,0,0,0,6,0,114,0,0,11,3,0,4,0,0,0,0,0,0,2
3,3,12,12,4,15,4,11,0,11,1,2,0,4,154,1071,39,178,45,105,0,41,5,78,86,0,15,34,0,0,0,39,0,23,0,12,0,0,0,23,0,0,0,4,0,0,0,2,3,9,15,4,9,4,0,1,2,3,0,0,51,2,0,0,0,0,0,0,0,13,0,6,0,48,0,36,0,0,0,1,0,42,4,0,0,0,0,4,0,0,0,0,0,23,0
3,3,509,12,4,391,4,21,9,39,0,237,0,212,118105,51218,161,948,297,654,237,138,76,340,514,62,61,139,235,0,5,243,164,91,10,64,15,0,0,28,7,0,1,6,3,35,0,9,1,23,22,7,97,0,1,0,10,0,4,0,150,237,0,0,0,0,1,1,0,163,0,8,0,152,118,40,47,0,0,78,0,114,0,0,11,75,0,4,0,0,0,0,0,48,2
5,5,4805,0,4,3715,0,4,4,5,0,148,1,1090,266,1466,0,2714,1777,775,143,147,589,52,1332,544,7,14,1096,14,36,515,0,21,0,108,0,3,0,6,0,0,0,0,1,26,0,0,0,0,0,1,381,0,1,0,3,0,0,50,0,148,90,0,0,0,144,0,0,944,0,0,0,124,2,80,90,0,0,1,0,139,0,0,0,0,0,6,1,3,0,0,0,2,4
3,3,1705,18,6,1714,6,17,8,40,0,328,3,743,989,9271,140,1932,1062,1017,334,118,287,411,972,242,82,140,423,6,111,448,2,260,67,186,5,0,0,52,19,0,1,8,15,168,4,0,1,32,4,47,229,0,1,0,5,0,0,0,153,325,1,3,0,0,1,0,0,231,0,12,0,363,87,7,0,0,0,27,0,281,0,0,11,20,23,4,0,0,0,0,0,4,4
16,4,36537,36,12,15759,12,170,32,207,7,59,1281,16969,15194,744552,518,23560,17990,5648,97,454,3451,1501,19046,273,201,707,12981,612,147,4322,0,2138,0,3489,491,0,0,92,60,0,29,25,5,29,13,80,11,201,192,60,3833,16,4,13,15,54,20,0,488,39,0,34,18,1,38,18,16,9198,0,24,0,1715,234,2740,623,0,0,13,0,4063,4,0,2,0,0,6,0,0,0,0,0,24,2
3,3,891,18,6,897,6,30,17,66,0,285,6,385,801,2140132,199,1372,675,892,285,177,277,511,984,94,86,190,351,2,5,349,383,159,10,102,19,0,0,41,7,0,0,8,5,147,1,8,1,40,32,15,208,3,1,0,8,1,6,0,195,285,0,0,0,0,1,4,3,226,0,12,0,211,121,81,47,0,0,81,0,172,0,0,11,78,0,4,0,0,0,0,0,48,2
3,3,2091,21,7,4035,7,20,8,43,0,317,10,754,1039,25658,149,2073,1795,1035,319,127,325,637,1578,231,85,155,2169,45,113,500,2,192,62,163,3,0,0,92,12,0,1,9,16,186,5,0,2,35,9,43,303,2,1,0,5,1,0,0,154,316,1,3,0,2,1,0,0,401,0,14,0,342,131,4,0,0,0,12,0,227,0,0,11,1,25,4,0,0,0,0,0,1,4
3,3,34,12,4,37,4,8,0,14,0,2,0,16,166,1085,42,155,98,79,0,39,1,78,135,0,12,38,0,0,0,57,0,46,0,12,0,0,0,20,0,0,0,4,0,3,5,6,3,8,9,0,18,1,0,0,3,2,2,0,51,2,0,0,0,0,0,0,0,41,0,8,0,50,0,9,0,0,0,1,0,53,0,0,0,0,0,4,0,0,0,0,0,4,0
3,3,5745,16,4,1515,4,22,16,29,0,26,111,2546,1215,8154,151,3953,2314,1246,51,97,545,235,2230,21,56,97,1451,43,85,572,0,370,99,485,37,38,0,48,42,0,0,7,7,11,2,3,1,30,14,3,209,3,1,0,7,2,0,34,208,12,11,0,0,0,1,0,0,1221,0,8,0,564,104,230,164,0,0,5,0,538,0,0,9,0,48,5,0,34,0,0,0,18,6
4,4,9069,0,12,5572,0,37,20,51,0,209,32,3668,3666,11946,58,6886,3248,14907,223,179,646,286,4049,16,84,190,738,165,0,1269,0,205,0,1845,326,3,0,19,27,0,0,0,1,20,6,23,0,26,6,24,121,8,2,0,13,0,11,1,0,200,0,0,5,0,178,0,0,2850,0,0,0,0,0,0,254,0,0,1,0,1155,0,0,0,0,0,5,4,1,0,0,0,14,0
2,2,27746,48,16,15080,16,121,32,143,6,627,19,10080,11235,5995,580,18068,18147,5154,1700,435,2323,1358,20265,334,141,868,9398,145,92,1781,0,44,118,1436,21,42,0,118,1614,0,20,21,33,211,25,73,14,47,184,5,2403,2,1,2,26,94,8,4,835,89,1,9,3,3,137,9,4,7928,0,32,0,0,62,5722,211,0,0,15,1,3051,0,62,8,0,114,4,0,4,6,2,2,142,0
4,4,2704,21,7,887,7,4,12,8,2,24,5,1162,689,3327,114,1836,1439,3112,25,86,74,331,1515,15,29,111,1063,14,2,179,0,31,54,212,10,6,0,40,6,0,0,7,8,31,11,0,0,4,0,0,148,16,1,0,13,0,1,4,115,22,1,0,0,0,14,0,0,739,0,14,0,0,10,455,0,0,0,1,0,307,0,0,0,0,29,7,0,4,4,0,2,12,0
3,4,1497,24,8,586,8,101,8,79,3,13,0,871,1004,159823,846,2550,225,1841,15,855,232,1692,2607,180,140,276,86,32,0,504,56,16,0,162,1,0,0,35,6,0,3,8,0,86,0,3,4,43,33,48,431,0,1,1,8,0,3,0,870,11,14,0,0,0,4,7,6,1100,0,16,0,868,2,1223,3,0,0,1,0,155,0,12,0,0,0,4,0,0,0,0,0,0,0
3,3,122,12,4,47,4,8,0,10,0,2,0,6,175,1087,39,181,97,98,0,39,1,78,137,0,17,38,0,0,0,63,0,51,0,12,0,0,0,22,0,0,0,4,3,3,0,4,3,9,10,1,10,3,0,1,2,2,1,0,51,2,0,0,0,0,0,0,0,68,0,6,0,50,0,21,0,0,0,1,0,52,0,0,0,0,0,4,0,0,0,0,0,12,0
3,3,451,24,8,380,8,46,17,98,0,203,0,173,98626,48969,280,894,150,647,203,260,72,534,554,55,114,260,95,0,5,267,84,89,10,65,11,0,0,41,7,0,7,10,5,37,1,13,4,52,56,19,125,3,1,1,14,4,7,0,279,203,0,0,0,0,1,5,3,117,0,16,0,281,54,14,0,0,0,3,0,89,0,0,11,0,0,4,0,0,0,0,0,0,2
3,3,533,15,5,1574,5,6,7,30,0,18,1,211,2577,7014,105,466,286,166,26,76,74,176,1635,0,29,64,70,2,0,67,19,6,0,24,4,0,0,25,15,0,0,5,0,9,0,7,0,15,0,3,28,1,0,0,3,0,2,0,91,13,0,0,0,0,7,0,0,169,0,10,0,0,91,50,0,0,0,1,0,93,0,0,2,0,0,4,0,0,0,0,0,34,0
3,3,37,0,4,34,0,4,0,15,0,2,0,18,153,2489,1,137,116,57,0,0,3,0,114,0,12,37,0,0,0,45,0,78,0,3,0,0,0,4,0,0,0,0,3,2,5,4,3,11,10,0,17,2,0,0,3,2,1,0,0,2,0,0,0,0,0,0,0,51,0,0,0,0,0,14,0,0,0,1,0,61,0,0,0,0,0,4,0,0,0,0,0,13,0
10,10,111,18,6,146,6,7,0,14,0,5,27,25,566,230135,52,511,116,443,9,46,1,84,1142,3,15,40,63,0,0,57,0,72,0,27,0,0,0,24,9,0,0,12,3,2,5,4,0,5,0,2,17,0,1,0,4,0,1,0,60,2,0,0,0,0,0,0,0,41,0,12,0,57,4,125,0,0,0,1,0,42,0,0,0,0,0,11,0,0,0,0,0,2,0
3,4,1966,12,4,613,4,94,39,287,9,11,0,1091,849,1426245,662,2343,249,1466,12,662,264,1324,3096,35,243,486,108,14,0,532,46,22,0,164,1,0,0,20,3,0,17,4,1,72,0,4,1,158,60,54,177,10,3,10,14,1,12,0,674,10,0,0,0,0,5,12,11,1076,0,8,0,672,1,933,0,0,0,1,0,259,0,3,0,0,0,4,0,0,6,0,0,0,0
2,2,66,0,0,2,0,0,0,0,0,4,0,32,41812,0,0,35,11,6,0,0,4,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0
3,3,24,12,4,40,4,8,0,14,0,2,0,11,168,1086,42,152,91,82,0,39,1,78,130,0,12,38,0,0,0,60,0,53,0,12,0,0,0,20,0,0,0,4,0,3,5,6,3,8,9,0,18,1,0,0,3,2,2,0,51,2,0,0,0,0,0,0,0,41,0,8,0,50,0,6,0,0,0,1,0,54,0,0,0,0,0,4,0,0,0,0,0,4,0
4,4,24,0,4,0,0,3,0,17,0,18,0,9,126,2384,0,106,13,60,16,0,0,0,5,0,6,39,0,0,0,80,0,7,0,3,0,0,0,4,0,0,0,0,0,1,1,2,0,4,16,6,9,0,0,1,1,0,0,0,0,18,0,0,0,0,0,0,0,65,0,0,0,1,0,44,0,0,0,1,0,51,0,0,0,0,0,5,0,0,0,0,0,0,0
3,3,248,51,17,392,17,55,7,164,2,5,1,87,1509,27266,408,686,263,575,4,404,179,857,579,13,184,370,35,0,0,228,0,3,0,69,0,10,0,87,3,0,2,17,46,39,21,8,3,79,66,8,92,3,0,4,9,3,9,7,473,4,0,0,0,0,1,2,2,92,0,34,0,471,0,95,0,0,0,1,0,40,0,7,0,0,0,4,0,7,0,0,0,12,0
3,3,8,12,4,6,4,3,0,10,0,1,0,4,154,783869,39,116,27,79,0,39,4,78,65,1,15,33,0,0,0,38,0,21,0,12,0,0,0,20,0,0,2,4,0,1,0,3,2,10,11,1,10,0,0,2,3,1,3,0,51,1,0,0,0,0,0,0,0,10,0,8,0,50,0,0,0,0,0,1,0,46,0,0,0,0,0,4,0,0,0,0,0,25,0
3,3,525,15,5,434,5,1,5,22,0,12,11,260,177,206,51,519,327,210,12,47,57,123,342,8,22,48,105,10,0,131,0,29,0,134,3,10,0,34,3,0,0,5,8,50,0,0,0,6,1,0,65,0,1,0,2,0,0,7,80,11,0,0,2,0,6,0,0,153,0,10,0,109,14,1,0,0,0,1,0,141,0,0,0,0,0,4,0,7,0,0,0,11,0
3,3,21,12,4,21,4,12,0,9,1,2,0,8,154,1074,39,197,63,110,0,41,5,78,102,0,16,34,0,0,0,46,0,30,0,12,0,0,0,20,0,0,0,4,0,1,0,3,3,9,14,4,6,3,0,1,2,2,1,0,51,2,0,0,0,0,0,0,0,24,0,6,0,48,0,43,0,0,0,1,0,49,0,0,0,0,0,4,0,0,0,0,0,24,0
2,2,4078,30,10,1372,10,70,10,72,2,8,0,2119,631,1831,216,3029,2559,682,5,202,259,580,2425,1221,54,299,1329,42,6,222,0,13,99,50,0,0,0,61,0,0,41,10,1,1711,4,45,4,21,857,50,1809,35,1,1,9,19,3,2,231,8,0,0,0,0,775,12,7,1146,0,20,0,0,9,342,13,17,0,10,2,957,0,0,0,0,45,4,0,2,0,0,0,3,0
4,4,174,6,3,428,3,8,1,11,0,1,1,18,135,76055,28,98,129,12,0,41,3,6,160,0,23,42,42,2,0,24,0,1,0,0,0,13,0,10,0,0,2,5,0,5,20,0,0,3,8,7,5,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,92,0,3,0,6,0,0,0,0,0,1,0,9,0,0,0,0,0,6,0,0,0,0,0,2,0
3,3,281,18,6,481,6,4,1,35,1,3,0,183,9935,379646,282,379,57,290,0,208,6,419,320,6,90,89,9,6,2,129,0,44,0,23,0,0,0,34,0,0,0,7,7,14,0,0,0,20,4,2,16,0,0,2,5,0,2,3,228,3,1,0,0,0,0,1,0,29,0,12,0,227,2,46,0,0,0,1,0,15,0,24,0,0,0,5,0,0,0,0,0,0,0
4,4,219,0,10,347,0,16,9,20,0,5,2,106,42401,27583,4410,132,536,1566,6,101,133,56,376,0,46,99,0,6,0,122,0,3,0,0,0,0,0,10,6,0,0,0,1,17,6,0,0,17,2,17,38,6,2,0,8,0,0,0,0,3,0,0,0,0,0,0,0,1784,0,0,0,0,0,0,0,0,0,1,0,26,0,0,9,0,0,11,0,0,0,0,0,2,0
5,5,1641,12,4,409,4,5,0,21,0,5,1,706,546,31295,54,809,980,131,6,45,506,163,563,0,32,46,63,4,5,43,0,123,0,21,0,8,0,27,6,0,0,4,14,4,0,0,0,16,3,1,18,0,0,1,0,0,0,2,67,3,0,0,0,0,0,0,0,383,0,8,0,61,0,830,8,0,0,1,0,34,0,0,1,0,0,6,0,2,0,0,0,8,0
5,5,2673,0,3,2178,0,4,4,3,0,44,1,719,82,749,1,1335,1024,176,39,43,247,53,848,14,7,14,298,14,0,283,0,15,0,52,0,3,0,5,0,0,0,0,1,16,0,0,0,0,0,1,21,0,1,0,3,0,0,28,0,44,0,0,0,0,40,0,0,538,0,0,0,34,2,138,57,0,0,1,0,80,0,0,0,0,0,6,1,3,0,0,0,1,0
3,3,888,18,6,1786,6,9,5,32,3,7,0,466,64951,1281,117,654,925,173,6,116,231,374,684,10,41,85,0,35,0,76,58,4,0,18,1,0,0,30,0,0,0,6,2,21,7,8,1,10,22,3,39,0,1,0,5,1,0,0,134,7,0,0,0,0,3,3,2,13,0,12,0,132,0,51,0,0,0,1,0,46,0,0,0,0,0,4,0,0,0,0,0,0,0
3,3,42,12,4,26,4,6,0,13,0,2,0,19,165,1076,39,167,191,102,0,39,1,78,226,1,11,33,0,0,0,68,0,55,0,12,0,0,0,20,0,0,0,4,0,2,0,3,3,8,10,1,5,0,0,2,3,2,3,0,51,2,0,0,0,0,0,1,1,41,0,8,0,50,0,14,0,0,0,1,0,48,0,0,0,0,0,4,0,0,0,0,0,4,0
5,5,5134,0,4,3965,0,4,4,3,0,63,0,1085,72,1191,1,2061,2094,223,58,62,650,33,1992,32,7,14,504,19,0,427,0,16,0,54,0,3,0,6,0,0,0,0,1,34,0,0,0,0,0,1,42,0,1,0,3,0,0,31,0,63,0,0,0,0,59,0,0,738,0,0,0,32,6,101,42,0,0,1,0,122,0,0,0,0,0,6,1,3,0,0,0,1,0
3,4,1435,27,9,577,9,53,7,105,1,15,0,836,519,156055,388,1632,239,944,19,391,272,776,2104,57,73,217,84,14,0,248,26,22,0,279,1,0,0,40,9,0,9,10,1,46,0,33,2,32,56,37,223,0,1,0,4,2,3,0,415,12,0,0,0,0,4,0,0,598,0,18,0,413,2,563,0,0,0,17,0,173,0,3,0,0,0,4,0,0,0,0,0,0,0
4,4,6734,21,7,7166,7,21,12,52,0,794,17,2892,1711,27287,182,4430,4376,1399,796,146,851,786,3739,470,92,175,3003,341,135,716,2,205,77,259,4,0,0,93,20,0,3,11,17,361,5,0,2,38,8,45,486,0,1,0,6,1,0,0,173,793,1,3,0,2,1,0,0,1577,0,14,0,316,104,1600,87,0,0,20,0,336,0,0,11,10,32,6,0,0,0,0,0,0,2
3,4,2796,15,5,625,5,58,11,152,4,13,0,1525,671,1358878,456,2335,304,1047,16,456,511,912,3702,38,93,285,132,16,0,516,41,16,0,342,1,0,0,25,6,0,5,5,1,59,0,94,0,41,56,18,283,3,1,0,5,1,2,0,471,11,0,20,0,0,4,2,1,1011,0,10,0,469,1,796,0,0,0,1,0,185,8,4,0,0,0,4,0,0,0,0,0,0,0
3,5,1288,21,7,481,7,65,13,73,2,15,0,710,417,166273,300,1390,180,752,22,302,127,601,2206,24,68,191,150,6,4,197,36,12,0,141,1,0,0,35,12,0,6,7,10,30,3,2,2,19,37,23,125,0,1,1,5,1,2,0,321,11,0,0,0,0,5,6,5,545,0,14,0,320,1,526,1,0,0,1,0,117,0,0,0,0,0,4,0,0,0,0,0,0,0
4,3,557,18,6,1450,6,14,5,26,0,16,1,200,2978,6088,96,501,303,192,14,93,74,215,1523,0,33,81,70,0,0,70,27,6,0,27,1,0,0,30,0,0,1,6,6,10,0,10,1,13,10,7,46,2,0,0,5,1,0,0,111,16,0,0,0,0,13,0,0,97,0,12,0,0,111,85,0,0,0,1,0,56,0,0,0,0,0,4,0,0,0,0,0,26,0
2,2,140,18,6,121,6,7,5,9,0,5,0,74,125,572,52,251,127,150,4,41,17,78,150,9,13,62,74,0,2,37,0,3,39,35,0,0,0,51,3,0,2,8,0,5,4,0,0,4,0,5,25,3,1,0,9,0,0,4,67,4,0,0,2,0,91,0,0,53,0,12,0,0,1,71,0,0,0,3,0,78,0,0,0,0,13,4,0,4,0,0,0,2,0
3,3,18,0,4,48,0,5,0,15,0,2,0,8,144,2500,0,119,127,58,0,0,3,0,126,1,12,37,0,0,0,40,0,74,0,0,0,0,0,4,0,0,0,0,3,2,5,4,3,11,10,1,17,2,0,0,3,2,1,0,0,2,0,0,0,0,0,0,0,43,0,0,0,0,0,3,0,0,0,1,0,60,0,0,0,0,0,4,0,0,0,0,0,3,0
